NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,MEDIA_GERAL,RENDA_FAMILIAR_SM_MEDIA
SÃO ROQUE,SP,910,511.0189010989011,546.752087912088,541.2505494505494,562.3252747252748,646.065934065934,561.4825494505494,3.718951241950322
SÃO SEBASTIÃO,SP,657,488.66103500761034,525.462100456621,523.8453576864537,526.6505327245054,570.0456621004566,526.9329375951295,2.8993839835728954
SÃO SEBASTIÃO DA BOA VISTA,PA,693,450.6466089466089,468.76623376623377,463.9916305916306,448.2116883116883,518.2106782106782,469.96536796536805,1.0417142857142858
SÃO SEBASTIÃO DE LAGOA DE ROÇA,PB,321,474.4785046728972,508.1919003115265,503.7345794392523,488.67227414330216,607.5389408099688,516.5232398753894,1.2693298969072164
SÃO SEBASTIÃO DO PARAÍSO,MG,1041,512.8998078770412,541.9020172910663,532.9475504322767,566.7225744476465,659.0393852065322,562.7022670509125,2.7009674582233947
SÃO SEBASTIÃO DO PASSÉ,BA,512,472.3517578125,500.4873046875,496.5365234375,472.4787109375,578.203125,504.01148437499995,1.3593508500772797
SÃO SEPÉ,RS,300,489.2753333333334,526.44,524.1716666666666,518.5609999999999,605.7333333333333,532.8362666666668,2.3922077922077922
SÃO VICENTE,SP,1818,489.8784928492849,533.2943894389439,531.4788778877887,528.4666666666667,603.3113311331133,537.2859515951595,2.390474354030081
SÃO VICENTE DO SERIDÓ,PB,321,468.2080996884735,484.4732087227414,490.7467289719626,475.55358255451716,585.1090342679128,500.81813084112144,1.0263157894736843
SÃO VICENTE DO SUL,RS,536,495.00914179104484,524.7455223880596,511.8436567164179,524.2669776119402,611.9776119402985,533.5685820895523,2.3129310344827587
SÃO VICENTE FERRER,MA,573,436.46369982548,452.58132635253054,447.4369982547993,427.5783595113438,500.6980802792321,452.9516928446772,0.9334319526627219
SÍTIO NOVO DO TOCANTINS,TO,291,456.9907216494845,477.4395189003436,473.99725085910654,460.49725085910654,595.1890034364261,492.8227491408935,1.525735294117647
TABATINGA,AM,474,438.4179324894515,463.25443037974685,467.0548523206751,435.3113924050633,496.7088607594937,460.1494936708861,1.2759407069555302
TABIRA,PE,1070,481.34009345794396,502.6271028037383,507.4876635514019,527.2785046728972,611.6822429906542,526.0831214953271,1.2547857793983592
TABOÃO DA SERRA,SP,3537,501.0511733107153,540.2757421543681,535.980011309019,544.7088210347753,623.6754311563471,549.1382357930449,2.8256721595836947
TABULEIRO DO NORTE,CE,552,491.3972826086956,512.2532608695652,515.4601449275362,540.5791666666667,639.8188405797101,539.9017391304347,1.386085626911315
TAGUATINGA,TO,307,444.714657980456,469.36351791530944,468.94201954397397,448.7312703583062,534.4625407166124,473.2428013029315,1.6013071895424837
TAILÂNDIA,PA,751,461.1873501997337,487.5496671105193,480.97256990679097,472.1830892143808,567.4833555259654,493.87520639147806,1.5572012257405516
TAIOBEIRAS,MG,659,495.16600910470413,519.7006069802732,513.5185128983309,542.538846737481,657.9666160849772,545.7781183611532,1.8567674113009198
TAIÓ,SC,333,493.7159159159159,514.9567567567568,503.2510510510511,521.4948948948949,623.4834834834835,531.3804204204204,3.417737789203085
TAMBORIL,CE,593,452.391568296796,480.37571669477234,484.95008431703206,473.60387858347383,538.1112984822935,485.8865092748735,1.0516039051603905
TANGARÁ DA SERRA,MT,1250,486.67936,521.1544,513.9889599999999,521.36512,632.656,535.168768,3.17603249830738
TAPAUÁ,AM,89,459.3876404494382,477.14382022471915,485.74269662921347,470.90786516853933,601.7977528089888,498.9959550561798,1.4397163120567376
TAPEJARA,RS,450,488.78177777777773,522.7286666666666,522.7884444444444,527.6057777777778,657.6888888888889,543.9187111111111,3.1883259911894273
TAPEROÁ,PB,502,457.853187250996,491.6689243027888,486.01254980079676,468.36832669322706,578.9243027888447,496.5654581673307,0.9706375838926175
TAPIRATIBA,SP,259,496.3030888030888,520.7953667953668,519.3814671814671,539.8915057915058,600.4633204633204,535.3669498069498,2.207667731629393
TAQUARA,RS,635,513.7033070866141,547.8590551181103,539.2182677165354,570.0818897637795,645.2598425196851,563.224472440945,3.5450819672131146
TAQUARI,RS,180,487.03999999999996,528.2677777777777,528.3016666666667,538.7822222222222,610.3333333333334,538.545,3.2025862068965516
TAQUARITINGA,SP,358,511.8667597765363,544.3181564245809,535.8578212290503,570.5810055865921,652.4581005586592,563.0163687150838,3.036159600997506
TARAUACÁ,AC,405,451.9888888888889,485.34641975308637,486.20493827160493,459.5597530864198,533.6296296296297,483.3459259259259,1.3521367521367522
TARTARUGALZINHO,AP,71,440.412676056338,477.0718309859155,458.60985915492955,431.7760563380281,454.36619718309856,452.4473239436619,1.1782608695652175
TATUÍ,SP,1049,510.3096282173499,536.1988560533841,535.2246901811249,563.7126787416587,608.6939942802669,550.8279694947569,3.0566539923954372
TAUBATÉ,SP,2901,525.953360910031,557.966459841434,548.7810410203379,590.1258531540848,667.0320579110652,577.9717545673906,3.777161214953271
TAUÁ,CE,1139,470.81808604038633,504.4904302019315,501.8814749780509,518.8235294117648,597.0676031606672,518.6162247585601,1.313795568263045
TAVARES,PB,405,480.3664197530864,517.0762962962963,512.9624691358024,546.8701234567901,660.3456790123457,543.5241975308642,1.0698689956331877
TEFÉ,AM,505,455.3623762376238,483.0213861386138,483.01346534653464,454.4134653465346,537.0693069306931,482.576,1.5079113924050633
TEIXEIRA DE FREITAS,BA,2628,491.5818112633181,519.7030441400304,514.5345509893456,518.6463850837139,637.1004566210046,536.3132496194825,2.0109576703692587
TEJUÇUOCA,CE,516,454.4701550387597,473.09360465116276,482.03682170542635,481.64941860465115,511.7829457364341,480.60658914728685,1.1547029702970297
TELÊMACO BORBA,PR,901,496.2500554938957,529.0695893451721,524.3614872364041,523.2554938956715,596.8923418423973,533.9657935627081,3.1263736263736264
TEODORO SAMPAIO,SP,290,482.6224137931035,515.7458620689655,516.3672413793104,515.9303448275862,592.6896551724138,524.6711034482759,2.1784511784511786
TEOTÔNIO VILELA,AL,1242,472.2013687600644,495.30805152979065,492.6399355877617,492.5743961352657,646.5700483091788,519.8587600644122,1.3726153846153846
TERESINA,PI,25283,501.531950322351,527.7041292568128,523.7905232765099,545.8878890954396,664.8554364592809,552.7539856820788,2.3495228853307455
TERESÓPOLIS,RJ,1595,523.7468338557993,553.9110344827586,544.9621943573668,582.2818181818182,677.8808777429467,576.5565517241379,3.3626779124934107
TERRA NOVA DO NORTE,MT,115,484.4,504.2304347826087,503.45217391304345,505.25913043478266,562.9565217391304,512.059652173913,2.2785714285714285
TEUTÔNIA,RS,342,514.3038011695907,554.3333333333334,547.8883040935672,592.9798245614036,667.0175438596491,575.3045614035087,3.5949554896142435
TEÓFILO OTONI,MG,2538,503.96552403467297,532.5018912529551,524.7699369582349,543.4712765957447,636.9109535066982,548.3239164696612,2.231516290726817
TIANGUÁ,CE,1752,473.4462899543379,509.50439497716894,507.44617579908675,511.898801369863,617.1232876712329,523.883789954338,1.5954179254783485
TIBAU,RN,320,469.275,492.991875,493.620625,479.7159375,582.375,503.5956875,1.4651741293532339
TIETÊ,SP,499,513.44749498998,539.9204408817635,532.2937875751503,565.471142284569,646.3326653306614,559.4931062124249,3.176419965576592
TIJUCAS,SC,529,507.58298676748586,542.323629489603,534.0735349716447,557.1457466918714,639.4328922495274,556.1117580340265,3.3921713441654355
TIMBAÚBA,PE,1530,473.66758169934644,490.54758169934644,491.60673202614385,497.32568627450985,621.9738562091503,515.0242875816994,1.3068683049779457
TIMBIRAS,MA,460,448.3934782608696,466.37326086956523,462.92869565217393,458.0736956521739,522.9565217391304,471.74513043478265,1.053903345724907
TIMBÓ,SC,495,510.7870707070707,543.9604040404041,536.590101010101,556.5684848484849,640.7676767676768,557.7347474747475,3.9476268412438626
TIMON,MA,3208,473.962157107232,499.31455735660853,497.2067955112219,491.63983790523696,610.0249376558603,514.4296571072321,1.4463356973995272
TIMÓTEO,MG,1077,531.7349117920148,564.1953574744662,549.3503249767874,609.7708449396471,711.5320334261838,593.3166945218198,3.3503803888419275
TOBIAS BARRETO,SE,1136,474.37438380281696,496.7367077464789,493.17684859154934,497.7078345070422,640.0880281690141,520.4167605633803,1.3101694915254238
TOCANTINÓPOLIS,TO,629,447.1278219395867,485.04817170111284,482.1593004769476,463.26581875993645,578.5055643879173,491.22133545310015,1.4258373205741626
TOLEDO,PR,1950,514.4877435897436,539.7178974358974,534.2520512820513,566.915641025641,615.5076923076923,554.1762051282051,3.473330533389332
TOMÉ-AÇU,PA,1229,455.053783563873,474.6156224572823,471.6961757526444,450.8035801464605,548.0878763222132,480.05140764849466,1.3238993710691824
TONANTINS,AM,122,422.8286885245902,438.99508196721314,449.59999999999997,421.6647540983606,450.327868852459,436.6832786885246,1.0506912442396312
TORRES,RS,916,502.5367903930131,534.3729257641921,530.1222707423581,537.7629912663756,621.1353711790393,545.1860698689957,2.5253743760399336
TOUROS,RN,690,473.37637681159424,499.5947826086957,494.60449275362316,488.9513043478261,602.0289855072464,511.7111884057971,1.4683377308707124
TRAIPU,AL,375,459.9104,476.96133333333336,473.02160000000003,475.38026666666667,541.1733333333333,485.28938666666664,1.1490683229813665
TRAIRI,CE,1155,457.89861471861474,480.6076190476191,485.7620779220779,487.391341991342,546.6147186147186,491.6548744588745,1.2323182711198428
TRAMANDAÍ,RS,579,492.95613126079445,534.2965457685665,532.6392055267703,530.2782383419689,600.3108808290156,538.0962003454231,2.5530921820303383
TRINDADE,GO,2504,485.3694089456869,510.3302316293929,505.67907348242807,509.8617811501597,613.4025559105431,524.9286102236422,2.1241620111731843
TRIUNFO,PE,557,477.6229802513465,508.0188509874327,505.38617594254936,526.4872531418313,614.2908438061041,526.3612208258528,1.417989417989418
TRÊS CORAÇÕES,MG,1095,504.481095890411,537.2518721461188,532.7652054794521,557.5093150684932,658.8493150684932,558.1713607305936,2.513116057233704
TRÊS DE MAIO,RS,446,522.1813901345291,551.0466367713004,540.020403587444,590.7562780269058,675.7399103139013,575.9489237668162,3.6473317865429236
TRÊS LAGOAS,MS,1566,505.3712005108557,532.8477011494252,524.6663473818646,540.0839080459771,638.786717752235,548.3511749680715,3.0572424091587855
TRÊS MARIAS,MG,319,502.2137931034483,528.966144200627,522.3764890282132,542.4887147335423,622.3824451410659,543.6855172413793,2.5258397932816536
TRÊS PASSOS,RS,920,491.7051086956522,527.1694565217391,519.8234782608696,533.1693478260869,648.0869565217391,543.9908695652173,3.1202460850111855
TRÊS PONTAS,MG,613,513.5484502446982,537.4615008156608,532.7923327895595,569.7305057096248,672.3654159869494,565.1796411092986,2.8709439528023597
TRÊS RIOS,RJ,1388,500.7060518731989,535.8782420749279,525.7295389048991,536.217939481268,635.5043227665706,546.8072190201729,2.3527088036117383
TUBARÃO,SC,1733,503.2809578765147,537.6594345066359,533.80230813618,545.034564339296,651.7714945181766,554.3097518753606,3.582627118644068
TUCANO,BA,632,482.48670886075945,517.009335443038,513.4319620253165,508.75727848101263,612.8481012658228,526.9066772151898,1.2698519515477793
TUCUMÃ,PA,543,476.8042357274402,501.19558011049725,497.22891344383055,500.19907918968687,591.9337016574585,513.4723020257827,2.2336769759450172
TUCURUÍ,PA,1902,473.09169295478443,500.313301787592,494.67634069400634,488.1017350157729,578.117770767613,506.86016824395375,1.6958932238193019
TUNTUM,MA,326,465.5717791411043,490.71165644171776,486.77392638036804,494.90736196319017,580.920245398773,503.77699386503065,1.4708588957055215
TUPACIGUARA,MG,294,490.34557823129256,519.4642857142857,509.7829931972789,533.1051020408163,637.0068027210884,537.9409523809524,2.2868852459016393
TUPÃ,SP,921,507.74636264929427,536.3407166123778,532.2459283387623,570.1191096634093,649.5114006514658,559.1927035830619,2.9058704453441297
TURIAÇU,MA,285,444.20912280701754,460.56315789473683,458.37894736842105,445.599298245614,507.859649122807,463.32203508771926,1.0714285714285714
TURMALINA,MG,585,491.04512820512826,518.8803418803419,511.35880341880346,525.1208547008547,620.2393162393163,533.328888888889,1.729064039408867
TUTÓIA,MA,790,456.32797468354426,484.61303797468355,481.75544303797466,463.1727848101266,580.3037974683544,493.23460759493673,1.131209503239741
UARINI,AM,45,429.84444444444443,466.4622222222222,458.80888888888893,410.87111111111113,436.8888888888889,440.5751111111111,0.925
UAUÁ,BA,306,464.81601307189544,493.3846405228758,497.63529411764705,484.9601307189542,576.2091503267974,503.40104575163394,1.0735294117647058
UBAITABA,BA,779,460.67792041078303,489.0646983311939,484.9427471116817,458.1418485237484,561.6431322207959,490.8940693196406,1.223342939481268
UBAJARA,CE,835,473.6831137724551,504.7718562874251,502.3076646706587,512.1019161676646,604.0,519.3729101796407,1.3051948051948052
UBATUBA,SP,670,492.2085074626866,540.7832835820896,537.8105970149253,533.9992537313433,599.3731343283582,540.8349552238806,3.090803259604191
UBAÍRA,BA,338,467.15591715976336,501.93934911242604,489.7497041420118,474.334023668639,599.7041420118343,506.57662721893496,1.2647058823529411
UBERABA,MG,4890,525.7977096114519,553.2206339468303,541.9229856850716,578.7673210633948,682.8098159509202,576.5036932515337,3.4615455721944905
UBERLÂNDIA,MG,11504,520.7607440890125,552.3788073713491,541.5406293463144,571.0312673852574,679.0212100139082,572.9465316411683,3.621265110621151
UBIRATÃ,PR,410,468.7829268292683,512.1943902439025,511.4741463414634,512.7543902439024,588.6829268292682,518.777756097561,2.959227467811159
UBÁ,MG,2184,516.6534798534798,544.2095695970696,531.1417582417583,571.7435439560439,677.3992673992674,568.2295238095238,2.46240755957272
UIBAÍ,BA,244,494.5606557377049,522.6569672131147,513.7450819672131,524.080737704918,609.2622950819672,532.8611475409836,1.3228782287822878
UIRAÚNA,PB,603,471.7817578772803,495.45704809286894,492.54842454394696,491.4888888888889,599.9004975124378,510.2353233830846,1.3393939393939394
UMARIZAL,RN,532,468.5986842105263,494.10883458646623,492.4847744360902,482.64699248120303,592.4812030075188,506.0640977443609,1.0964777947932618
UMBAÚBA,SE,894,456.5043624161074,478.16577181208055,477.44004474272936,464.0517897091722,572.0805369127517,489.6485011185682,1.1894790602655771
UMBURANAS,BA,191,437.0973821989529,487.82303664921466,487.661780104712,454.7418848167539,581.5706806282723,489.7789528795812,1.339430894308943
UMUARAMA,PR,2292,501.7123472949389,521.3268760907504,519.4613438045375,547.0462478184992,622.8534031413612,542.4800436300175,3.2788611544461777
UNA,BA,219,472.0127853881279,501.3803652968037,487.286301369863,470.53287671232874,535.6164383561644,493.36575342465756,1.5869565217391304
UNAÍ,MG,1135,498.1638766519824,528.2546255506608,522.915859030837,534.7248458149779,636.9691629955947,544.2056740088105,2.863452188006483
UNIÃO,PI,943,451.3607635206787,473.56139978791094,468.18685047720044,452.6076352067868,572.6829268292682,483.67991516436905,1.1377640845070423
UNIÃO DA VITÓRIA,PR,952,498.9877100840336,531.6076680672269,525.336974789916,536.7771008403362,598.5084033613446,538.2435714285715,2.9057971014492754
UNIÃO DOS PALMARES,AL,2029,466.5218334154756,491.3793001478561,487.7815179891572,483.342828979793,568.9797930014786,499.60105470675205,1.222605099931082
URANDI,BA,319,477.5404388714733,502.5836990595612,496.8855799373041,513.2815047021943,613.3542319749216,520.7290909090909,1.2836538461538463
URBANO SANTOS,MA,643,434.7489891135303,457.9363919129082,453.1794712286159,441.9415241057543,553.8724727838259,468.3357698289269,1.0014471780028944
URUARÁ,PA,356,459.0662921348315,483.6696629213483,482.0252808988764,463.96067415730334,569.3258426966293,491.60955056179773,1.822139303482587
URUAÇU,GO,1111,484.2507650765076,508.0754275427543,502.60882088208825,518.5898289828983,634.8694869486949,529.6788658865887,2.495169082125604
URUBURETAMA,CE,1019,458.2857703631011,479.7978410206084,485.62659470068695,478.53385672227677,550.3827281648676,490.5253581943081,1.1478641840087622
URUCARÁ,AM,273,433.3421245421245,442.36007326007325,448.92527472527473,427.4545787545788,456.3369963369963,441.6838095238095,1.0125260960334028
URUCURITUBA,AM,121,402.6933884297521,444.87024793388434,441.7628099173554,405.9239669421488,452.39669421487605,429.5294214876033,1.3096234309623431
URUGUAIANA,RS,1686,489.2444839857651,526.8273428232503,522.7491696322656,525.3596085409253,608.4934756820878,534.5348161328587,2.6133540372670807
URUOCA,CE,413,452.3651331719128,480.0307506053269,477.95641646489105,490.07215496368036,537.3365617433413,487.5522033898304,1.0564853556485356
URUÇUÍ,PI,934,443.3591006423983,458.4036402569593,460.387687366167,445.0672376873662,534.5396145610279,468.3514561027838,1.4402010050251257
VACARIA,RS,686,494.59271137026235,531.8096209912537,529.284693877551,534.5377551020408,598.9504373177842,537.8350437317783,2.917214191852825
VALENTE,BA,624,475.37740384615387,508.1395833333333,499.1227564102564,500.7432692307692,646.7307692307693,526.0227564102564,1.3780313837375178
VALENÇA,BA,2776,490.4831051873199,520.1631844380404,511.42345100864554,510.4278458213256,619.8703170028818,530.4735806916427,1.7980623675446563
VALENÇA DO PIAUÍ,PI,1843,450.2049376017363,469.250623982637,468.97878459034183,462.412696690179,576.6793271839392,485.5052740097666,1.1179932735426008
VALINHOS,SP,1368,554.9146929824561,574.2615497076024,561.2752192982456,629.6695906432749,689.4883040935673,601.9218713450293,6.2132994186046515
VALPARAÍSO DE GOIÁS,GO,2582,477.3015879163439,514.3186289697909,513.558752904725,498.46870642912467,583.0751355538342,517.3445623547638,2.01356783919598
