MUNICIPIO,UF,QTD_PARTICIPANTES,NOTA_CN_MEDIA,NOTA_CH_MEDIA,NOTA_LC_MEDIA,NOTA_MT_MEDIA,NOTA_REDACAO_MEDIA,NOTA_GERAL_MEDIA,RENDA_FAMILIAR_SM_MEDIA
IBOTIRAMA,BA,530,457.9428301886793,473.6,491.32283018867923,470.16037735849056,557.2830188679245,490.0618113207547,0.9358974358974359
ICAPUÍ,CE,356,466.7786516853933,485.6334269662921,508.4317415730337,504.4772471910112,570.6741573033707,507.19904494382024,0.9711678832116788
ICATU,MA,638,441.4210031347962,452.0467084639498,476.2020376175549,440.54184952978056,542.0062695924765,470.44357366771163,0.7211971197119712
ICÓ,CE,1063,457.03809971777986,474.14590780809027,495.7615239887112,479.7830667920979,557.4976481655691,492.8452492944496,0.6854066985645934
IGACI,AL,498,456.40562248995985,472.4789156626506,488.0658634538152,478.44899598393573,566.2248995983936,492.324859437751,0.6797872340425531
IGARAPÉ,MG,509,502.4426326129666,533.4051080550098,542.2671905697446,542.7157170923379,604.1650294695481,544.9991355599213,1.810483870967742
IGARAPÉ-AÇU,PA,1127,452.4914818101154,472.0166814551908,485.74472049689444,460.90692102928125,565.678793256433,487.36771960958293,0.7303308001788109
IGARAPÉ-MIRI,PA,956,446.9752092050209,465.9415271966527,480.436820083682,453.09905857740586,550.1255230125523,479.31562761506285,0.6929100227790432
IGARASSU,PE,1912,476.157949790795,491.89021966527196,515.701830543933,493.533629707113,556.8305439330544,506.82283472803346,1.0315659679408138
IGREJINHA,RS,336,492.4577380952381,529.3595238095238,544.4869047619047,536.6970238095239,574.702380952381,535.5407142857142,2.0369249394673123
IGUABA GRANDE,RJ,299,484.24247491638795,522.3170568561873,540.1471571906354,518.7785953177257,574.9832775919732,528.0937123745819,1.645638629283489
IGUAPE,SP,295,491.60169491525426,529.5952542372881,546.4786440677966,526.5020338983051,583.457627118644,535.5270508474575,1.5670347003154574
IGUATU,CE,1768,480.25090497737557,503.9627828054298,519.2033371040724,513.3913461538461,612.0248868778281,525.7666515837103,0.9939980793854033
IJUÍ,RS,1400,520.0473571428572,547.0085714285714,548.4311428571428,565.2959285714286,632.4,562.6366,2.1244705882352943
ILHA SOLTEIRA,SP,367,520.1474114441417,542.7550408719346,548.8122615803815,554.5553133514986,599.5640326975476,553.1668119891008,2.1070889894419307
ILHABELA,SP,171,504.01111111111106,536.540350877193,545.3508771929825,548.5228070175439,563.7426900584795,539.6335672514621,1.9242424242424243
ILHÉUS,BA,3524,483.45505107832014,500.519267877412,520.4337968217934,495.66546538024977,577.4063564131668,515.4959875141883,1.1313355296502787
IMBITUBA,SC,421,503.113539192399,536.6969121140143,541.2574821852731,535.6420427553444,586.8408551068884,540.7101662707838,1.9873949579831933
IMBÉ,RS,165,484.1145454545454,523.1115151515152,540.2472727272727,517.6163636363636,565.6969696969697,526.1573333333333,1.6828271028037383
IMPERATRIZ,MA,8901,479.51374002921017,499.33177171104364,514.4140546006066,503.0906190315694,599.7865408381081,519.2273452421076,1.3435846097649573
INCONFIDENTES,MG,369,502.38482384823845,534.7257452574526,538.9325203252033,556.0008130081301,618.0487804878048,550.0185365853658,1.5405511811023622
INDAIAL,SC,341,496.817302052786,526.2260997067449,532.9252199413489,533.3873900293255,569.4428152492669,531.7597653958944,2.2413258983890954
INDAIATUBA,SP,2025,522.223061728395,552.7854814814815,560.343061728395,571.6351111111112,629.8172839506173,567.3608,2.4976810914225664
INDEPENDÊNCIA,CE,437,457.62173913043483,474.6045766590389,488.9610983981693,478.51807780320365,552.9977116704805,490.54064073226544,0.5816395663956639
INDIAROBA,SE,247,442.60971659919034,454.148987854251,470.22753036437246,435.18947368421055,496.9230769230769,459.81975708502034,0.697261663286004
INGÁ,PB,701,456.96918687589164,472.3760342368045,486.3156918687589,470.7432239657632,568.1027104136947,490.90136947218264,0.8028887000849617
INHAMBUPE,BA,861,451.80882694541236,465.10743321718934,488.4229965156795,460.7137049941928,550.1742160278745,483.2454355400697,0.6853720050441362
INHAPIM,MG,571,488.0721541155867,513.000350262697,522.9443082311734,523.7674255691769,592.4693520140105,528.0507180385289,1.2000504540867811
INHUMAS,GO,988,488.4366396761134,513.9521255060729,523.8917004048583,520.5884615384616,619.17004048583,533.2077935222673,1.4678313921242374
IPAMERI,GO,318,499.0566037735849,525.7987421383648,534.9679245283019,526.412893081761,598.3647798742138,536.9201886792453,1.707017543859649
IPANGUAÇU,RN,258,453.90232558139536,470.518992248062,488.10271317829455,472.9294573643411,550.3100775193799,487.15271317829456,0.8085858585858586
IPATINGA,MG,3945,521.0346768060837,550.0386311787072,552.2726489226869,573.7007351077312,669.9416983523447,573.3976780735109,1.8517534181511703
IPIAÚ,BA,1641,469.33290676416823,485.4940889701402,504.97221206581355,479.07982937233396,564.8507007921999,500.7459475929312,0.9636880328386486
IPIRÁ,BA,1169,459.0546621043627,476.626005132592,495.7204448246364,471.5636441402909,561.4884516680924,492.8906415739948,0.7536101083032491
IPIXUNA,AM,87,442.4022988505747,456.0344827586207,471.8126436781609,467.80114942528735,557.0114942528736,479.0124137931034,0.779
IPOJUCA,PE,811,469.4644882860666,484.01602959309497,511.11060419235514,488.48803945745993,562.6880394574599,503.15344019728735,1.0380786460925833
IPORÁ,GO,793,484.2577553593947,502.77137452711224,517.1422446406053,514.5529634300126,573.2408575031526,518.3930390920555,1.530557677616501
IPU,CE,934,476.461670235546,492.2741970021413,508.9028907922912,503.3852248394004,596.916488222698,515.5880942184154,0.7559609826589595
IPUEIRAS,CE,554,461.3128158844765,485.83375451263544,499.48989169675093,487.6043321299639,601.6245487364621,507.17306859205775,0.7424242424242424
IRACEMA,CE,254,459.25314960629925,481.45866141732284,505.06496062992125,484.9685039370079,591.8897637795276,504.52700787401574,0.6211812627291242
IRANDUBA,AM,412,463.5599514563107,478.49708737864074,486.50388349514566,468.9786407766991,542.8640776699029,488.0807281553399,0.8231841526045488
IRAQUARA,BA,504,458.5575396825397,470.1380952380953,495.4039682539683,477.44186507936513,574.7619047619048,495.2606746031746,0.8238372093023256
IRARÁ,BA,916,451.5695414847162,466.21757641921397,484.7548034934498,455.5034934497817,537.7947598253276,479.1680349344979,0.7522713506965475
IRATI,PR,977,503.21586489252815,531.6474923234391,536.8977482088025,542.2479017400204,584.4216990788127,539.6861412487206,1.9381898454746136
IRAUÇUBA,CE,327,467.0333333333333,488.6474006116208,507.7113149847095,503.565749235474,598.7767584097859,513.1469113149847,0.6053439803439803
IRECÊ,BA,1871,488.4617316942811,505.52479957242116,521.9108498129342,512.2854623196151,612.3463388562266,528.1058364510957,1.122684458398744
ITABAIANA,SE,4074,484.8140648011782,505.1938144329897,510.9199803632793,502.1112911143839,629.612174766814,526.530265095729,0.9892120824676363
ITABAIANINHA,SE,728,457.5817307692308,471.8557692307692,490.160576923077,475.0248626373626,596.4835164835165,498.2212912087913,0.7098930481283422
ITABELA,BA,269,464.0074349442379,482.43977695167285,497.8951672862453,470.1408921933085,549.5167286245353,492.8,1.0045454545454546
ITABERABA,BA,1477,461.91150981719704,485.62004062288423,505.1905213270142,473.23588354773193,565.4570074475288,498.2829925524712,0.8741533251231527
ITABERAÍ,GO,641,478.8221528861154,507.48720748829953,523.22496099844,514.8039001560062,613.603744149766,527.5883931357255,1.328526890101325
ITABIRA,MG,2062,503.7738603297769,532.7396217264792,539.7155674102813,547.1270126091173,618.0892337536372,548.2890591658585,1.7920023696682466
ITABIRITO,MG,774,504.896511627907,529.4426356589147,540.5144702842377,548.4359173126616,611.343669250646,546.9266408268734,2.1479280926264472
ITABORAÍ,RJ,2107,482.89492168960606,509.4724252491694,529.5368296155672,505.5391551969625,608.9985761746559,527.2883815851922,1.382632995239081
ITABUNA,BA,4460,484.27340807174886,506.68347533632283,524.9389013452915,502.0170627802691,588.0313901345291,521.1888475336323,1.2414059174116645
ITACAJÁ,TO,144,432.98055555555555,450.1965277777778,464.39444444444445,458.8041666666667,488.8888888888889,459.0529166666667,0.8883647798742138
ITACARAMBI,MG,345,454.19159420289856,468.57565217391306,487.4049275362319,457.9014492753623,519.8260869565217,477.57994202898556,0.9691316146540027
ITACOATIARA,AM,1343,459.05026061057333,484.5230826507818,489.28466120625467,473.73842144452715,545.0781831720029,490.33492181682794,0.8043529971455756
ITAGUAÍ,RJ,1185,483.85316455696204,509.4772151898734,530.1147679324895,506.72691983122365,572.7426160337553,520.5829367088608,1.3669575633127995
ITAITINGA,CE,522,471.4609195402299,492.47241379310344,514.7551724137932,500.9201149425287,569.6551724137931,509.85275862068966,0.9717775905644482
ITAITUBA,PA,1113,460.7140161725068,480.46702605570533,498.6986522911051,476.36954177897576,566.5768194070081,496.56521114106016,1.1133040935672514
ITAJAÍ,SC,1778,501.22722159730034,529.4894263217097,540.1046681664792,534.465916760405,583.2845894263218,537.7143644544433,2.034204498125781
ITAJUBÁ,MG,2570,517.7593774319066,544.2805058365758,549.7812062256809,575.3682879377432,636.5369649805448,564.7452684824901,1.7394909167722856
ITAJUÍPE,BA,446,471.73991031390136,491.2896860986547,509.8060538116592,480.5923766816144,565.4260089686098,503.77080717488786,0.9654994850669413
ITAMARAJU,BA,869,467.2804372842348,490.1745684695052,505.6384349827388,484.5583429228999,559.1254315304948,501.3554430379747,1.0314159292035399
ITAMARANDIBA,MG,609,482.83645320197047,513.5114942528736,523.0919540229885,520.3870279146141,560.0,519.9653858784893,1.0934782608695652
ITAMARATI,AM,55,431.58000000000004,437.73272727272723,457.49454545454546,461.8345454545455,482.54545454545456,454.2374545454545,1.0664335664335665
ITAMBÉ,PE,1326,465.3319004524887,480.91613876319764,502.81734539969835,481.69539969834085,574.1628959276018,500.9847360482654,0.9201501623376623
ITANHAÉM,SP,753,491.19402390438245,519.7159362549801,538.5135458167331,528.3011952191235,567.8618857901727,529.1173173970783,1.527128764278297
ITANHÉM,BA,144,486.0534722222222,502.37152777777777,519.3618055555556,507.6402777777778,611.8055555555555,525.4465277777778,1.1105947955390334
ITAOBIM,MG,532,469.60545112781955,491.25977443609025,514.4892857142856,495.27969924812027,565.0,507.1268421052631,1.0585664335664335
ITAOCARA,RJ,474,499.75126582278483,526.5432489451476,533.957805907173,533.9130801687763,665.7805907172996,551.9891983122363,1.5416666666666667
ITAPACI,GO,748,475.6048128342246,494.33208556149737,513.841577540107,495.04264705882355,569.7326203208556,509.71074866310164,1.2664835164835164
ITAPAJÉ,CE,1144,467.66503496503503,495.0034090909091,507.1454545454546,500.1511363636364,583.2517482517483,510.6433566433567,0.6825874928284567
ITAPARICA,BA,252,472.3539682539682,484.7936507936508,506.95119047619045,472.32738095238096,544.2063492063492,496.1265079365079,0.845
ITAPECERICA DA SERRA,SP,1599,488.28986866791746,521.7818011257035,538.8724202626641,521.140650406504,571.4446529080675,528.3058786741713,1.5984256628787878
ITAPECURU MIRIM,MA,757,446.76869220607665,463.91202113606346,484.56750330250986,449.0546895640687,542.113606340819,477.28330250990746,0.8381284916201117
ITAPEMA,SC,697,508.49053084648494,538.9748923959828,547.2647058823529,549.2347202295553,594.6628407460545,547.7255380200861,2.036691904484566
ITAPEMIRIM,ES,314,480.57993630573253,504.9808917197452,518.2710191082803,510.59585987261147,562.8025477707006,515.446050955414,1.4186746987951808
ITAPERUNA,RJ,1212,504.77343234323433,530.3557755775577,541.5232673267326,543.6028877887788,632.7887788778878,550.6088283828383,1.681204673650282
ITAPETINGA,BA,1676,465.36217183770884,485.06503579952266,505.4386038186157,481.46324582338906,560.1431980906922,499.4944510739857,1.030758556891767
ITAPETININGA,SP,1417,509.5446012702893,543.662738179252,553.5545518701482,553.3713479181368,595.7092448835568,551.1684968242766,1.9915362503992335
ITAPEVA,SP,1492,485.96950402144773,511.179490616622,532.708109919571,523.7766756032172,548.2707774798928,520.3809115281501,1.5186064924782265
ITAPEVI,SP,1889,477.66696664902065,506.43943885653783,528.8949179460031,503.64404446797244,550.8099523557438,513.4910640550556,1.6127184466019417
ITAPIPOCA,CE,2207,468.5064793837789,488.0162211146353,506.4977797915723,497.6707294970548,585.8359764386045,509.30543724512916,0.8660628019323672
ITAPIRA,SP,579,523.3875647668394,555.7937823834196,556.6347150259068,573.0046632124353,624.8359240069085,566.731329879102,2.343272900763359
ITAPIRANGA,SC,402,487.81716417910445,524.8701492537314,523.9101990049751,536.0746268656717,589.7512437810946,532.4846766169155,2.3529135338345863
ITAPORANGA,PB,979,460.714606741573,478.2894790602656,493.5330949948928,482.87109295199184,595.5669050051073,502.19503575076607,0.7763591433278418
ITAPORANGA D'AJUDA,SE,513,460.0730994152047,475.7216374269006,486.2052631578947,453.1553606237817,563.0799220272904,487.64705653021446,0.8159806295399515
ITAPOROROCA,PB,321,453.8732087227414,486.498753894081,493.8669781931464,470.43208722741434,547.9127725856698,490.5167601246106,0.7001733102253033
ITAPORÃ,MS,164,481.39573170731705,494.65487804878046,516.3231707317074,496.76158536585365,574.0243902439024,512.6319512195122,1.7352941176470589
ITAPURANGA,GO,504,485.1644841269841,514.4765873015873,521.1494047619047,522.346626984127,615.6746031746031,531.7623412698413,1.4036295369211513
ITAQUAQUECETUBA,SP,2130,482.0225352112676,511.39145539906104,530.9027699530516,508.1016901408451,556.8262910798122,517.8489483568076,1.461441368078176
ITAQUI,RS,443,467.56749435665915,509.8437923250564,522.9505643340858,490.72595936794585,571.6478555304741,512.5471331828443,1.4787995594713657
ITAQUIRAÍ,MS,204,468.8892156862745,495.3509803921569,510.7602941176471,500.28186274509807,536.6666666666666,502.3898039215686,1.3478260869565217
ITARARÉ,SP,604,493.03576158940393,522.7733443708609,541.4155629139073,534.1400662251655,575.0,533.2729470198675,1.7084522111269616
ITAREMA,CE,594,461.63367003367006,481.3521885521886,499.3213804713805,493.0545454545455,573.7037037037037,501.8130976430977,0.7033824804856895
ITATIBA,SP,931,520.0624060150376,546.3294307196563,554.6981740064447,577.6140708915144,597.3361976369495,559.2080558539204,2.284179181771103
ITATIRA,CE,266,451.53721804511275,473.4466165413534,489.5078947368421,474.7687969924812,563.7593984962406,490.60398496240606,0.6038907284768212
ITAÍ,SP,277,508.29783393501805,522.4653429602888,548.55559566787,551.0350180505416,581.9494584837545,542.4606498194946,1.9464006259780908
ITAÚNA,MG,1010,528.8683168316832,562.7641584158416,564.0911881188118,591.9630693069306,670.950495049505,583.7274455445544,2.0772680676576116
ITINGA DO MARANHÃO,MA,350,453.2654285714286,471.85571428571427,492.4534285714286,464.13371428571423,563.8285714285714,489.1073714285714,1.0052588996763754
ITIQUIRA,MT,98,469.2755102040816,488.5765306122449,516.3408163265307,482.2183673469388,549.5918367346939,501.2006122448979,1.6022727272727273
ITU,SP,1135,514.3987665198238,545.4817621145374,554.7588546255507,558.6446696035242,617.4801762114538,558.152845814978,2.173743886171632
ITUBERÁ,BA,389,460.5097686375321,474.481233933162,495.61439588688944,464.92647814910026,540.1028277634962,487.126940874036,0.8112965340179717
ITUIUTABA,MG,2014,486.9718470705065,508.96241310824234,524.6450347567031,515.7414597815293,571.0427010923536,521.472691161867,1.585329696394687
ITUMBIARA,GO,1600,497.53368750000004,518.5068125,532.62025,524.4784375,596.65,533.9578375,1.730731364275668
ITUPEVA,SP,397,510.6773299748111,537.2093198992443,549.2760705289672,555.2458438287154,598.8916876574307,550.2600503778337,2.354810996563574
ITUPIRANGA,PA,415,449.642891566265,461.05397590361446,479.10722891566263,453.05686746987953,528.289156626506,474.2300240963855,0.8540086673889491
ITUPORANGA,SC,431,490.0252900232018,523.6883990719258,522.9236658932715,533.869373549884,585.475638051044,531.1964733178654,2.0345528455284554
ITURAMA,MG,658,484.33784194528874,503.3170212765957,522.2057750759878,517.9682370820668,560.2431610942249,517.6144072948329,1.7395833333333333
ITUVERAVA,SP,957,505.8355276907001,526.9967607105539,539.4583072100313,540.5742946708464,649.4252873563219,552.4580355276906,1.9363285556780596
ITÁPOLIS,SP,370,500.56513513513517,533.0435135135135,546.8721621621622,537.8413513513514,612.0,546.0644324324325,2.010869565217391
IVAIPORÃ,PR,632,489.14968354430374,514.0713607594936,526.4473101265824,519.0455696202531,580.126582278481,525.7681012658228,1.7620106761565837
IVAÍ,PR,139,485.4287769784173,522.8647482014388,524.3892086330935,520.4532374100719,534.3884892086331,517.5048920863309,1.6508264462809918
IVINHEMA,MS,392,477.6803571428572,499.4724489795919,512.8729591836735,492.34107142857147,569.1326530612245,510.29989795918374,1.6538882803943045
IVOTI,RS,268,509.98358208955227,542.4787313432836,549.6313432835822,570.3902985074627,611.4179104477612,556.7803731343284,2.483183856502242
