NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
PARAMIRIM,BA,888,475.1279279279279,497.7224099099099,470.730518018018,512.8042792792793,617.3873873873874,1.4170353982300885
PARANAGUÁ,PR,1090,485.78137614678894,520.5019266055045,507.965504587156,525.1209174311927,585.651376146789,3.286134728580772
PARANATINGA,MT,166,477.97048192771086,509.8746987951807,484.1042168674699,514.8590361445783,583.3734939759037,2.6913875598086126
PARANAVAÍ,PR,1216,487.69407894736844,515.5387335526316,499.5439967105263,523.0481907894737,607.0065789473684,2.9526823387582883
PARANAÍBA,MS,511,471.31369863013697,496.43307240704496,488.5113502935421,503.72465753424655,583.3268101761253,2.704032258064516
PARAOPEBA,MG,286,501.1003496503497,532.3447552447552,512.0590909090909,553.9283216783217,676.4335664335664,2.608882521489971
PARATINGA,BA,244,456.0536885245902,469.2627049180328,453.27786885245905,474.1266393442623,577.9508196721312,1.2305295950155763
PARATY,RJ,422,506.66350710900474,541.4869668246446,523.8130331753555,545.8158767772511,614.1232227488151,3.4661172161172162
PARAUAPEBAS,PA,2873,479.1064044552732,502.5397145840585,485.42972502610513,507.13999303863557,604.2046641141663,2.5598080236278613
PARAÍBA DO SUL,RJ,399,481.5889724310777,510.49849624060147,501.6611528822055,522.3423558897243,615.7393483709274,2.60062893081761
PARAÍSO DO TOCANTINS,TO,884,470.2753393665159,493.4654977375566,481.69751131221716,509.8115384615385,600.6561085972851,2.705429864253394
PARELHAS,RN,808,487.33106435643566,510.2559405940594,489.66955445544556,533.1289603960396,634.4059405940594,1.7533470648815654
PARINTINS,AM,2058,448.9548104956268,471.6659863945578,453.2404275996113,465.8848882410107,517.4732750242954,1.143517181634421
PARIPIRANGA,BA,777,473.6791505791506,494.0122265122265,474.71969111969116,501.1581724581725,619.5366795366796,1.2372034956304618
PARNAMIRIM,RN,3141,494.51384909264567,528.8753263291945,508.0826488379497,534.4694683221904,617.6822667940146,2.4968469560999274
PARNARAMA,MA,485,438.56824742268043,452.62474226804125,443.86721649484537,462.4523711340206,571.9587628865979,1.1412671232876712
PARNAÍBA,PI,3949,480.0842998227399,502.7551532033426,489.6757660167131,512.4863256520638,633.6034439098506,1.893999210422424
PAROBÉ,RS,325,486.94615384615383,522.6655384615384,504.3649230769231,518.2818461538461,582.2153846153847,2.522448979591837
PARÁ DE MINAS,MG,1206,513.9522388059702,541.5854063018243,521.4508291873963,578.9981757877281,683.4991708126037,3.063770147161878
PASSIRA,PE,798,466.11228070175434,481.80037593984963,472.54285714285714,502.20989974937345,575.9147869674185,1.1460481099656357
PASSO FUNDO,RS,2207,507.90752152242857,543.794698685999,523.5761214318079,559.9307657453556,652.5419120978704,3.989297784453624
PASSOS,MG,2135,500.04468384074937,532.2841686182669,510.18637002341916,554.9081498829039,647.9063231850117,3.068052930056711
PATO BRANCO,PR,1323,505.69380196523053,541.7881330309901,515.9184429327287,561.6409674981104,631.4285714285714,3.9710796915167097
PATOS,PB,3510,476.3278062678063,500.0140170940171,483.3842165242165,517.9037891737892,617.6638176638177,1.720682302771855
PATOS DE MINAS,MG,2320,515.34375,542.6819827586206,525.4736637931034,570.117198275862,684.2241379310345,3.4524825446082232
PATROCÍNIO,MG,1059,501.4747875354108,530.2762039660057,517.2602455146364,557.6889518413598,683.8715769593956,3.022222222222222
PATU,RN,1130,462.4032743362832,479.1506194690265,462.66761061946903,494.87557522123893,601.5575221238938,1.333842627960275
PAU DOS FERROS,RN,2090,479.36775119617226,504.5355023923445,487.7122009569378,518.6426315789474,622.8803827751196,1.6520110410094637
PAUDALHO,PE,713,466.2767180925666,480.6235624123422,473.18737727910235,494.6443197755961,559.8036465638148,1.3644067796610169
PAUINI,AM,82,421.10609756097557,441.0024390243902,424.4329268292683,446.35121951219514,425.8536585365854,1.4577114427860696
PAULISTA,PE,4552,478.6063049209139,510.23262302284706,494.12761423550086,516.7101054481546,598.633567662566,1.8679168031444482
PAULISTANA,PI,706,453.87960339943345,472.85056657223794,459.3303116147309,500.5579320113315,630.5382436260624,1.3064952638700946
PAULO AFONSO,BA,2045,476.2125672371638,504.54264058679706,488.2520782396088,514.8812224938875,620.3325183374083,1.9918126428027418
PAULÍNIA,SP,905,529.0246408839779,557.319226519337,538.0707182320442,585.337679558011,647.1381215469613,5.404899135446686
PAÇO DO LUMIAR,MA,2235,464.10425055928414,494.62979865771814,475.15642058165554,494.4688590604026,586.7919463087248,1.5840750158931978
PEDERNEIRAS,SP,259,512.5907335907336,544.7513513513513,533.6934362934363,573.9239382239382,653.2818532818533,4.0046875
PEDRA BRANCA,CE,586,457.8551194539249,483.9986348122867,464.84300341296927,498.24385665529013,520.2047781569966,0.9664351851851852
PEDRA PRETA,MT,172,463.5802325581395,491.03953488372093,474.66918604651164,485.1517441860465,550.6976744186046,2.5
PEDREIRA,SP,233,505.181974248927,535.6214592274678,520.9021459227467,563.7832618025751,611.0729613733905,3.469914040114613
PEDREIRAS,MA,1108,465.0100180505415,489.08176895306855,474.69422382671473,499.5574007220216,629.4404332129964,1.6455437448896157
PEDRO AFONSO,TO,260,444.61423076923074,462.395,446.98423076923075,468.9673076923077,530.0,1.896694214876033
PEDRO CANÁRIO,ES,200,473.2195,485.61199999999997,473.2935,500.74199999999996,600.0,1.8026315789473684
PEDRO II,PI,681,471.4027900146843,492.0356828193832,471.72202643171806,497.83759177679883,608.8105726872246,1.2524813895781637
PEDRO LEOPOLDO,MG,626,510.4378594249201,547.6445686900959,526.1257188498403,563.023322683706,646.7731629392971,3.133828996282528
PEIXE,TO,85,456.3282352941177,467.3705882352941,445.1058823529412,477.28117647058826,539.7647058823529,2.2049180327868854
PEIXOTO DE AZEVEDO,MT,142,479.0556338028169,510.57957746478877,483.39084507042253,505.29859154929574,548.7323943661971,2.8011811023622046
PELOTAS,RS,5411,502.0508223988172,537.3848826464609,518.1503973387544,542.2856588430974,609.5472186287193,2.9709238800534177
PENALVA,MA,134,447.4641791044776,474.2089552238806,455.57537313432834,475.80149253731344,539.1044776119403,1.2185929648241205
PENEDO,AL,963,466.34371754932505,490.37497403945997,477.0436137071651,501.41692627206646,589.7403946002077,1.715502555366269
PENTECOSTE,CE,785,461.7796178343949,487.471974522293,475.7887898089172,494.528025477707,542.9299363057324,1.0866858237547892
PENÁPOLIS,SP,565,509.9569911504425,545.358407079646,528.7603539823009,561.221946902655,644.8141592920354,3.8244206773618536
PEREIRA BARRETO,SP,273,488.2315018315019,523.4322344322344,506.8992673992674,540.5271062271062,588.9377289377289,2.772241992882562
PERUÍBE,SP,626,496.1819488817892,529.4768370607029,514.1646964856229,542.299680511182,590.6389776357828,2.625421822272216
PESQUEIRA,PE,1291,471.8769945778466,493.8909372579395,486.18667699457785,513.9343919442293,596.4058869093726,1.4871345029239766
PETROLINA,PE,7463,492.9572423958194,517.1667827951227,500.6012461476618,535.93079190674,617.0333645986868,2.3728070175438596
PETROLÂNDIA,PE,877,466.21698973774227,484.63318129988596,472.66727480045614,494.8521094640821,573.9110604332953,1.4947817836812145
PETRÓPOLIS,RJ,2757,511.63427638737755,545.0905694595575,525.1668117519042,561.6195139644541,661.0301051867973,3.4014749262536874
PIANCÓ,PB,582,457.7946735395189,478.3829896907217,458.8242268041237,498.03075601374576,630.5841924398626,1.0852713178294573
PICOS,PI,4400,466.8863863636364,493.6430681818182,474.19336363636364,509.8298863636364,630.6909090909091,1.5725026852846402
PICUÍ,PB,741,472.9192982456141,494.8562753036437,478.7435897435897,504.2151147098516,600.9716599190283,1.2868757259001162
PIEDADE,SP,385,511.47948051948055,546.2257142857143,525.1337662337662,561.7672727272727,623.3766233766233,2.9292730844793713
PILAR,AL,581,453.3774526678141,476.7989672977625,460.34647160068846,480.2721170395869,575.6282271944923,1.594240837696335
PILAR DO SUL,SP,261,501.63486590038315,538.6206896551724,518.9375478927203,573.1505747126437,619.3869731800767,3.1002906976744184
PILÃO ARCADO,BA,191,450.8502617801047,472.1717277486911,459.13821989528793,487.01099476439794,590.4712041884817,1.566820276497696
PIMENTA BUENO,RO,374,473.8467914438503,497.5716577540107,485.8874331550802,505.9270053475936,594.2245989304813,2.527027027027027
PINDAMONHANGABA,SP,1085,513.760460829493,547.8584331797235,534.6220276497696,570.5152073732719,644.479262672811,3.6498154981549815
PINDARÉ-MIRIM,MA,301,467.05514950166116,484.10265780730896,473.5066445182724,488.412292358804,584.3189368770765,1.5864197530864197
PINDOBAÇU,BA,311,457.79421221864953,475.48938906752414,463.0942122186495,485.24855305466235,572.2829581993569,1.2087765957446808
PINDORETAMA,CE,279,461.05591397849463,491.4845878136201,479.14587813620074,503.047311827957,609.247311827957,1.2460526315789473
PINHAIS,PR,1082,496.392236598891,537.3531423290203,518.5579482439925,538.9524953789279,603.2162661737523,3.1815625
PINHEIRO,MA,1654,457.6304111245465,481.9540507859734,467.708162031439,482.19093107617897,580.1571946795647,1.384489222118088
PINHEIROS,ES,195,474.81743589743587,509.1466666666667,490.29076923076923,524.3179487179488,581.4358974358975,2.0193661971830985
PINHÃO,PR,237,475.14894514767934,510.5181434599156,494.826582278481,508.84852320675105,577.9746835443038,2.2130872483221475
PIO IX,PI,289,457.4152249134948,484.578892733564,465.1875432525952,493.8387543252595,612.4567474048442,0.9740853658536586
PIO XII,MA,286,450.00244755244756,468.57482517482515,449.47097902097903,464.0472027972028,555.1748251748252,1.378917378917379
PIRACANJUBA,GO,547,481.7197440585009,509.1215722120658,491.52815356489947,519.2162705667275,614.1864716636197,2.3683010262257698
PIRACICABA,SP,3932,529.0805442522889,562.1010935910479,541.5541963377416,587.9345625635809,665.0508646998983,4.5329943747295545
PIRACURUCA,PI,672,468.6577380952381,485.39374999999995,478.0002976190476,506.7730654761905,608.3630952380952,1.1853932584269662
PIRAJU,SP,513,502.53079922027285,546.8467836257311,529.6701754385965,568.5707602339181,617.3099415204679,3.0184
PIRAJUÍ,SP,204,490.7691176470588,521.6671568627452,510.9573529411765,538.7107843137255,608.2352941176471,3.153225806451613
PIRANGA,MG,366,499.5024590163934,522.7718579234972,498.9101092896175,550.288524590164,642.0765027322404,1.971830985915493
PIRAPORA,MG,898,490.92171492204903,521.8548997772829,503.7750556792873,530.3720489977728,614.9220489977728,2.453968253968254
PIRAQUARA,PR,402,490.79925373134324,531.2544776119403,507.71616915422885,520.6534825870647,583.1343283582089,2.7311669128508123
PIRASSUNUNGA,SP,1009,531.2759167492567,556.2762140733399,536.7370664023786,588.3331020812685,679.8612487611497,4.123287671232877
PIRATINI,RS,160,464.616875,495.780625,478.06937500000004,493.52562500000005,571.25,1.858744394618834
PIRENÓPOLIS,GO,408,467.92401960784315,497.35049019607845,484.68970588235294,503.3825980392157,595.9803921568628,2.129221732745962
PIRES DO RIO,GO,711,483.64078762306605,507.5092827004219,494.28129395218,521.8789029535865,614.7679324894515,2.709331651954603
PIRIPIRI,PI,1339,470.2044809559373,491.4503360716953,479.92158327109786,508.0559372666169,632.3076923076923,1.4016709511568124
PITANGA,PR,547,477.32285191956123,507.40603290676415,486.59177330895795,508.76160877513706,577.0749542961609,2.477405247813411
PITANGUEIRAS,SP,215,485.54883720930235,524.213488372093,513.2911627906977,549.0753488372093,621.8604651162791,2.9776119402985075
PITANGUI,MG,341,496.5343108504399,532.1325513196481,510.5519061583578,569.5510263929618,661.6422287390029,2.9698952879581153
PIUMHI,MG,652,507.3960122699387,533.1538343558282,516.5542944785276,563.2050613496933,643.5276073619632,3.1930983847283407
PLANALTINA,GO,1034,459.40628626692455,492.30135396518375,480.5672147001934,489.1658607350097,546.615087040619,1.7323684210526316
PLÁCIDO DE CASTRO,AC,104,452.9894230769231,471.83653846153845,459.1471153846154,476.1192307692308,557.5,1.8170731707317074
POCINHOS,PB,283,476.9208480565371,494.2038869257951,478.39116607773855,512.2957597173146,617.6678445229682,1.3529411764705883
POCONÉ,MT,180,455.94666666666666,481.625,457.09277777777777,488.5122222222222,535.4444444444445,2.5526315789473686
POJUCA,BA,569,478.84358523725837,503.2655536028119,489.6681898066784,507.67855887521966,607.7680140597539,1.7345013477088949
POMBAL,PB,1312,469.17027439024395,491.3942835365854,475.1234756097561,507.9287347560976,629.5426829268292,1.3900414937759336
POMPÉU,MG,219,496.6977168949772,523.8219178082192,507.3452054794521,545.2689497716894,715.6164383561644,2.5445205479452055
PONTA DE PEDRAS,PA,353,448.11954674220965,475.02209631728044,450.5750708215297,464.7254957507082,553.5977337110481,1.1920668058455115
PONTA GROSSA,PR,2932,510.00791268758525,542.131548431105,519.6830832196453,546.1534447476125,590.0818553888131,3.5441465009810336
PONTA PORÃ,MS,1184,483.99003378378376,505.01596283783783,494.8236486486486,511.9665540540541,573.5135135135135,2.6529752501316484
PONTAL,SP,345,484.7820289855072,515.9959420289855,500.0892753623188,534.4617391304347,629.2753623188406,2.8052763819095476
PONTE NOVA,MG,1663,498.544738424534,531.5967528562838,511.7465423932652,546.2710162357185,645.7847263980758,2.532274331820474
PONTES E LACERDA,MT,631,467.8686212361331,494.0605388272583,474.36941362916,496.25625990491284,554.1679873217116,3.108190709046455
PORANGATU,GO,959,460.2987486965589,481.4496350364964,470.01626694473407,494.13305526590193,564.3795620437957,1.9786986831913245
PORECATU,PR,198,480.62626262626264,507.72222222222223,492.07929292929293,502.3732323232323,584.8484848484849,2.9668141592920354
PORTALEGRE,RN,395,447.04405063291136,466.85873417721524,454.9113924050633,473.4113924050633,559.7974683544304,1.2376126126126126
PORTEIRAS,CE,336,470.24583333333334,491.26577380952375,475.9916666666667,509.558630952381,600.952380952381,1.231121281464531
PORTEIRINHA,MG,584,481.4085616438356,509.8260273972603,497.26404109589043,532.9537671232877,652.2260273972603,1.8164116828929069
PORTEL,PA,609,443.13875205254516,471.91395730706074,444.5729064039409,467.4788177339901,547.3234811165846,1.1831941544885178
PORTO ACRE,AC,109,453.4871559633027,493.27339449541284,464.72293577981657,474.9770642201835,550.0917431192661,1.2890173410404624
PORTO ALEGRE,RS,15611,522.9281404138108,568.2906732432259,546.1550637371084,581.9204791493178,659.0442636602396,4.679728567332505
PORTO CALVO,AL,483,454.54327122153205,478.4144927536232,465.1138716356108,496.2142857142857,571.4285714285714,1.5696920583468394
PORTO DA FOLHA,SE,311,448.75466237942123,464.2443729903537,449.01221864951765,482.2173633440515,563.2797427652733,0.9050802139037433
PORTO DE MOZ,PA,222,445.4225225225225,458.93468468468467,447.69234234234233,465.5833333333333,546.8468468468468,1.4144542772861357
PORTO ESPERIDIÃO,MT,128,449.8515625,478.253125,461.80625,479.29765625,566.25,2.1145833333333335
PORTO FELIZ,SP,262,503.62366412213737,544.8282442748092,525.6370229007633,562.6053435114504,622.5954198473282,3.5954545454545452
PORTO FERREIRA,SP,779,520.3052631578947,550.8593068035943,533.816944801027,585.8757381258023,675.96919127086,3.7764423076923075
PORTO FRANCO,MA,607,453.8158154859967,478.13097199341024,458.4181219110379,476.60988467874796,565.7331136738056,1.698917456021651
PORTO GRANDE,AP,226,444.1880530973451,472.3601769911504,447.9088495575221,466.24513274336283,550.8849557522124,1.6307901907356948
PORTO MURTINHO,MS,52,451.2730769230769,480.0769230769231,473.91923076923075,488.4826923076923,533.4615384615385,2.261904761904762
PORTO NACIONAL,TO,1182,462.7187817258883,488.86404399323186,474.2730118443316,491.95084602368865,585.7868020304569,2.14493712772998
PORTO SEGURO,BA,1419,486.7969696969697,516.830162085976,500.8818886539817,516.5959126145173,593.4883720930233,2.166142086330935
PORTO UNIÃO,SC,346,505.39566473988435,532.8898843930635,512.8820809248555,553.1046242774567,637.514450867052,3.356217616580311
PORTO VELHO,RO,7865,476.1831532104259,504.1358550540369,485.9456834075016,505.40924348378894,594.6115702479339,2.549094898518925
PORTO WALTER,AC,43,441.9162790697675,465.38604651162785,434.39069767441856,452.7372093023256,555.3488372093024,1.4761904761904763
POSSE,GO,846,452.35945626477536,472.06832151300233,462.7552009456265,484.88877068557923,545.130023640662,1.8170933113129646
POUSO ALEGRE,MG,2090,520.8901913875598,553.8224401913875,532.2223923444976,582.2007655502392,678.2583732057416,3.6133389615871674
POXORÉU,MT,99,459.26262626262627,480.69898989898985,464.2121212121212,495.43838383838386,568.4848484848485,1.8051948051948052
POÁ,SP,1053,494.61082621082625,542.4337132003798,522.7066476733144,545.1421652421652,609.9715099715099,2.8669665809768636
POÇO REDONDO,SE,393,452.7470737913486,474.6720101781171,450.676844783715,476.8557251908397,548.8040712468194,1.1656050955414012
POÇO VERDE,SE,458,462.4986899563319,494.92751091703053,474.03034934497816,499.15589519650655,607.0742358078603,1.234165067178503
POÇOS DE CALDAS,MG,1773,515.1086858432036,551.5434856175973,534.79029892837,576.4694303440497,659.9323181049069,3.6179630425440483
POÇÕES,BA,1347,461.8001484780995,486.0812917594655,470.7698589458055,489.798292501856,589.8886414253898,1.4424294761082326
