NO_MUNICIPIO_PROVA,UF,QTD_PARTICIPANTES,NU_NOTA_CN_MEDIA,NU_NOTA_CH_MEDIA,NU_NOTA_LC_MEDIA,NU_NOTA_MT_MEDIA,NU_NOTA_REDACAO_MEDIA,RENDA_FAMILIAR_SM_MEDIA
NOVA ERA,MG,739,477.47063599458727,509.4742895805142,525.4435723951285,524.4852503382949,575.31799729364,2.293206197854589
NOVA ESPERANÇA,PR,398,479.24120603015075,509.5379396984925,523.1349246231156,515.9587939698492,579.6984924623116,2.865209471766849
NOVA FRIBURGO,RJ,3830,505.36237597911224,542.6377284595301,547.0048302872062,562.1876240208877,660.6631853785901,3.0673474349623144
NOVA IGUAÇU,RJ,11713,473.50593357807566,505.97077606078716,523.3502945445232,508.1641338683514,568.3428669000256,2.2978111360931095
NOVA LIMA,MG,1929,500.6224468636599,533.8073613271125,541.0344738206325,556.1161741835148,599.1809227579057,3.5697084917617237
NOVA MUTUM,MT,687,464.46491994177586,494.5170305676856,509.22896652110626,500.9625909752547,546.9286754002911,3.09875
NOVA ODESSA,SP,758,497.07836411609503,535.135092348285,546.6232189973615,555.1449868073879,592.7968337730871,3.7569444444444446
NOVA OLINDA,CE,586,447.0066552901024,475.6641638225256,491.7580204778157,491.82201365187717,535.4948805460751,1.1253644314868805
NOVA OLINDA DO NORTE,AM,192,429.19947916666666,459.41875,473.4322916666667,462.7760416666667,482.0833333333333,1.306547619047619
NOVA OLÍMPIA,MT,305,445.6577049180328,472.94327868852463,491.08983606557376,471.87704918032784,506.42622950819674,2.0611246943765282
NOVA PETRÓPOLIS,RS,345,520.5944927536232,552.4979710144927,551.8657971014493,588.3278260869565,640.0579710144928,3.7371794871794872
NOVA PRATA,RS,708,479.8244350282486,519.2166666666667,527.9084745762711,537.158757062147,623.9265536723163,3.5895953757225434
NOVA RUSSAS,CE,1218,455.9697044334975,480.8685550082102,496.2328407224959,497.8372742200329,539.6387520525451,1.2431021625652499
NOVA SERRANA,MG,1226,480.91101141924963,515.3962479608483,530.3890701468189,535.4305057096249,577.2920065252855,2.7153511497824736
NOVA VENÉCIA,ES,1254,481.40079744816586,506.3361244019139,517.4974481658693,533.6228070175439,576.8421052631579,2.1499013806706113
NOVA VIÇOSA,BA,343,446.4128279883382,470.42769679300295,494.39650145772595,475.04577259475224,518.6588921282798,1.4837209302325582
NOVA XAVANTINA,MT,438,450.2116438356165,476.9888127853881,491.42214611872146,479.36712328767123,517.3059360730593,2.554838709677419
NOVO ACORDO,TO,318,424.28176100628934,447.75314465408803,469.73899371069183,463.1408805031446,490.44025157232704,1.3342318059299192
NOVO AIRÃO,AM,105,430.28190476190474,475.62571428571425,484.4952380952381,477.8828571428571,511.04761904761904,1.5927152317880795
NOVO ARIPUANÃ,AM,223,421.03766816143496,449.0932735426009,463.4569506726457,452.8242152466368,445.6502242152466,1.2310469314079422
NOVO CRUZEIRO,MG,684,451.03742690058476,478.5883040935673,495.34722222222223,496.57032163742684,501.46198830409355,1.4824191279887482
NOVO GAMA,GO,1259,448.35552025416996,484.47299444003175,506.56910246227164,479.02803812549644,524.4797458300238,1.8043859649122806
NOVO HAMBURGO,RS,2403,491.1324178110695,535.0935497295048,546.8151477320017,556.0720349563046,600.4660840615896,3.4139751552795032
NOVO HORIZONTE,SP,573,494.3359511343805,521.1951134380454,535.6425828970332,561.2884816753926,682.3385689354276,3.0145299145299145
NOVO ORIENTE,CE,849,450.7800942285041,478.56796230859834,496.2182567726737,496.19658421672557,550.2944640753828,0.8987635239567233
NOVO PROGRESSO,PA,331,449.3401812688822,473.9108761329305,493.20302114803627,490.2135951661632,515.1661631419939,2.1890410958904107
NOVO REPARTIMENTO,PA,592,442.2412162162162,465.1555743243243,484.5875,475.4199324324324,499.5945945945946,1.643646408839779
NÍSIA FLORESTA,RN,274,451.91058394160586,473.5846715328467,499.0397810218978,482.4240875912409,534.9635036496351,1.5181058495821727
OCARA,CE,645,442.08,477.00046511627903,494.8565891472868,483.9646511627907,512.4031007751938,1.1980056980056981
OEIRAS,PI,2380,442.8260084033613,466.00310924369745,483.20168067226894,482.57495798319326,548.0504201680673,1.2072695802682822
OEIRAS DO PARÁ,PA,519,428.5774566473989,458.4631984585742,470.0433526011561,454.357225433526,503.5067437379576,1.2714078374455733
OIAPOQUE,AP,706,429.3250708215297,458.87308781869694,468.82677053824364,447.55665722379604,470.59490084985833,1.498956158663883
OLHO D'ÁGUA DAS FLORES,AL,946,436.6682875264271,465.35211416490483,485.3579281183932,471.0442917547569,523.5517970401692,1.2596964586846544
OLINDA,PE,8151,482.100956937799,512.8846521899153,525.5814378603852,524.800650226966,583.1309041835358,2.2938341968911917
OLIVEIRA,MG,1533,490.3864318330072,522.9358121330724,530.2456621004566,541.1384866275278,625.4142204827136,2.49055330634278
OLIVEIRA DOS BREJINHOS,BA,216,442.2875,468.95787037037036,484.9671296296296,486.0634259259259,531.8518518518518,1.4883720930232558
OLÍMPIA,SP,883,496.10283125707815,523.6077010192525,536.126160815402,559.641449603624,579.7281993204983,3.2418032786885247
ORIXIMINÁ,PA,1411,443.6173635719348,476.78362863217575,487.2446491849752,466.2959603118356,527.2572643515238,1.3926654740608229
ORLEANS,SC,632,489.8444620253165,526.7004746835444,528.9550632911393,533.7,580.8860759493671,3.434813753581662
ORLÂNDIA,SP,1138,493.8699472759227,518.0671353251319,533.073374340949,539.6456942003515,613.7434094903339,3.3515497553017943
OROBÓ,PE,882,454.2163265306122,481.23956916099775,496.4802721088435,500.43934240362813,585.827664399093,1.2273175542406312
ORÓS,CE,371,443.1625336927223,478.3935309973046,494.7504043126684,487.9409703504043,521.5094339622641,1.3425196850393701
OSASCO,SP,11710,488.73939368061485,526.5026729291204,538.4166695132366,537.9598633646456,583.6532877882152,3.363458904109589
OSVALDO CRUZ,SP,523,496.71395793499045,527.7606118546845,538.2726577437858,554.0162523900574,598.1644359464627,2.9137096774193547
OSÓRIO,RS,939,481.51075612353566,521.6604898828541,533.6320553780618,534.2781682641107,596.2087326943557,3.2305113160100585
OURICURI,PE,1671,461.0223219628965,484.48647516457214,498.12160383004186,500.6576301615799,534.6020347097547,1.3318840579710145
OURINHOS,SP,1757,488.6749003984064,521.47546955037,535.1663062037563,547.0508821855435,576.6192373363688,3.049645390070922
OURO BRANCO,MG,1220,505.8609836065574,538.1532786885246,543.7825409836065,563.0105737704919,622.9344262295082,3.04989816700611
OURO FINO,MG,576,490.63072916666664,520.6987847222222,530.409375,543.5657986111112,596.1805555555555,2.4760802469135803
OURO PRETO,MG,2803,495.8064930431681,526.5623974313236,533.0115947199429,541.336282554406,596.5965037459864,2.845914502164502
OURO PRETO DO OESTE,RO,851,458.03384253819036,484.93701527614576,502.204347826087,490.43184488836664,534.75910693302,2.0742081447963803
PACAJUS,CE,1916,457.44175365344466,492.9807933194154,508.9135699373695,503.36993736951985,563.3507306889353,1.39546965918537
PACAJÁ,PA,472,434.6612288135593,456.40338983050844,479.3027542372881,455.121186440678,496.8220338983051,1.530841121495327
PACATUBA,CE,1628,455.6055896805897,488.97874692874694,504.98157248157247,495.0567567567568,550.4668304668305,1.4585470085470085
PACOTI,CE,930,440.4816129032258,477.3966666666667,495.0922580645161,476.9962365591398,534.0860215053764,1.233163913595934
PADRE BERNARDO,GO,249,438.4421686746988,461.0397590361446,488.1799196787149,467.74939759036147,501.8473895582329,1.8197026022304832
PADRE PARAÍSO,MG,455,451.743956043956,481.62813186813185,505.3835164835165,494.678021978022,536.7472527472528,1.4248120300751879
PAIÇANDU,PR,271,471.04354243542434,511.5915129151291,521.6671586715867,503.3461254612546,570.2583025830259,2.7308612440191387
PALHOÇA,SC,2943,485.0203533809038,523.0484199796126,532.7433571185865,537.3933061501868,573.3469249065579,3.2649942329873127
PALMARES,PE,1707,450.8553602811951,480.9489162272994,500.8234915055653,496.980316344464,554.0597539543058,1.4692380501656412
PALMAS,TO,10661,475.53953662883407,502.71258793734177,518.6141356345559,515.5210299221461,581.2419097645625,2.9537859007832896
PALMAS DE MONTE ALTO,BA,384,450.6484375,478.7513020833333,494.53880208333334,483.6940104166667,540.15625,1.3116279069767443
PALMEIRA,PR,407,491.77616707616704,531.5769041769041,534.7132678132677,538.8786240786241,547.960687960688,3.0321576763485476
PALMEIRA DAS MISSÕES,RS,994,470.1800804828974,506.6317907444668,518.2777665995976,518.3202213279678,571.3682092555332,2.6900866217516843
PALMEIRA DOS ÍNDIOS,AL,2748,449.20978893740903,480.38151382823867,493.8561499272198,490.2779839883551,556.4119359534207,1.54375
PALMEIRÓPOLIS,TO,295,440.4969491525424,469.3054237288136,489.1745762711864,470.59220338983056,524.7457627118644,1.5503355704697988
PALMITOS,SC,621,473.3587761674718,510.37326892109496,516.4793880837359,526.2449275362319,552.0450885668276,3.168918918918919
PALOTINA,PR,665,491.3613533834586,523.4535338345864,528.1771428571428,546.9954887218045,578.5563909774436,3.4427710843373496
PANAMBI,RS,1117,484.1871978513876,514.2157564905998,523.1122649955238,532.4427931960608,562.5067144136078,3.199519230769231
PANELAS,PE,840,448.9046428571429,478.29869047619053,496.355,491.12571428571425,552.0952380952381,1.2769385699899296
PARACAMBI,RJ,927,485.069687162891,518.9590075512406,531.7244875943904,528.7935275080906,609.3851132686084,2.410335689045936
PARACATU,MG,1714,483.49655775962657,505.1382147024504,520.7529171528588,525.1104434072346,573.0455075845974,2.8454025726536445
PARACURU,CE,1275,457.1770196078431,482.8296470588236,500.4450980392157,498.3694117647059,519.3411764705883,1.4363124560168896
PARAGOMINAS,PA,2620,456.5453435114504,485.06458015267174,501.7607251908397,487.0359541984733,560.9083969465648,1.8559592096876991
PARAGUAÇU PAULISTA,SP,650,490.5123076923077,516.5250769230769,532.0032307692308,527.19,580.8923076923077,2.6582597730138713
PARAIPABA,CE,1040,454.95576923076925,481.0239423076923,496.2273076923077,507.0236538461538,534.1346153846154,1.3978549540347294
PARAMBU,CE,537,451.1193668528864,476.31061452513967,489.4938547486034,488.5534450651769,506.14525139664806,1.2572992700729928
PARAMIRIM,BA,1238,454.49046849757667,481.2671243941841,491.49862681744753,499.827140549273,570.6623586429725,1.2754833040421794
PARANAGUÁ,PR,1745,476.46045845272204,510.9710028653295,526.5371919770773,514.1219484240688,544.8825214899714,3.00362483008609
PARANATINGA,MT,237,459.3434599156118,487.66497890295364,501.7510548523207,492.95400843881856,524.2194092827004,2.4232209737827715
PARANAVAÍ,PR,2051,477.8886884446611,504.02662116040955,519.0294978059483,515.2019502681618,564.5246221355436,2.8210566910914
PARANAÍBA,MS,1005,461.9355223880597,483.1048756218906,505.39781094527365,498.61064676616917,535.1442786069651,2.4111310592459607
PARAOPEBA,MG,640,489.9259375,517.51625,527.5582812499999,543.81421875,618.0,2.3957446808510636
PARATINGA,BA,304,435.4730263157894,459.00098684210525,480.2861842105263,457.03355263157897,524.4736842105264,1.154054054054054
PARATY,RJ,733,490.262482946794,526.5723055934516,537.0386084583902,532.4406548431105,576.043656207367,2.7935828877005346
PARAUAPEBAS,PA,5746,455.4488513748695,485.2629655412461,503.51867386007655,488.44390880612605,543.1709014966933,2.115432525951557
PARAÍBA DO SUL,RJ,730,474.2964383561644,508.72438356164383,523.5531506849314,505.8141095890411,573.972602739726,2.3122119815668203
PARAÍSO DO TOCANTINS,TO,1569,455.342383683875,483.302166985341,504.891523263225,499.03333333333336,556.5583173996176,2.250429307384087
PARELHAS,RN,1419,467.42050739957716,493.6498942917547,509.96152219873153,516.3136715997181,585.0035236081748,1.6499057196731615
PARINTINS,AM,3285,436.70639269406394,468.0283409436834,483.0259665144597,461.0272146118721,499.37899543378995,1.2258536585365853
PARIPIRANGA,BA,1247,454.8987971130714,487.4757818765036,499.9803528468324,496.41659983961506,576.1347233360065,1.248
PARNAMIRIM,RN,4779,479.3543628374137,510.8028248587571,525.447039129525,522.379409918393,575.4760410127642,2.2413793103448274
PARNARAMA,MA,880,428.9210227272727,452.0946590909091,474.1556818181818,460.40159090909094,520.9090909090909,1.1145833333333333
PARNAÍBA,PI,7260,465.7478787878788,492.67380165289256,508.5180578512397,498.9346694214876,582.5537190082645,1.7924286546301689
PAROBÉ,RS,612,469.4321895424837,513.0441176470588,527.1942810457517,519.7624183006535,556.9281045751634,2.6384323640960807
PARÁ DE MINAS,MG,2393,491.60309235269534,518.3551190973674,529.3557877141662,555.2949017969077,627.7308817384037,2.854002254791432
PASSIRA,PE,1209,449.78842018196855,479.0169561621175,494.89768403639374,496.70488006617035,516.7907361455749,1.2839662447257385
PASSO FUNDO,RS,3223,496.12283586720446,534.468290412659,540.7387837418554,550.990133416072,609.277071051815,3.797148237826204
PASSOS,MG,3534,484.37707979626487,511.64074702886245,527.2266270514997,541.0665534804754,600.7696661007357,2.714781746031746
PATO BRANCO,PR,2185,493.7753775743707,529.7123569794051,535.9196796338673,552.0681922196796,589.6659038901602,3.572769953051643
PATOS,PB,5326,469.81832519714607,496.9666353736387,511.8177055951934,516.3409688321442,571.3368381524597,1.7860713095634788
PATOS DE MINAS,MG,3595,504.48219749652293,532.3644506258693,538.9354102920723,561.4705702364395,645.1182197496523,3.1867752622860297
PATROCÍNIO,MG,1951,484.56904151717066,514.7974884674526,527.6509994874423,541.6936955407483,614.8641722193747,2.815175097276265
PATU,RN,1445,446.09134948096886,467.2715570934256,487.039446366782,490.31273356401385,558.878892733564,1.354140914709518
PAU DOS FERROS,RN,2971,462.70451026590376,492.6398855604174,507.6566812521037,503.96162908111745,592.7701110737125,1.6283430679372886
PAUDALHO,PE,1204,458.390780730897,480.89518272425255,498.68529900332226,491.2567275747508,530.2491694352159,1.4811133200795228
PAUINI,AM,99,423.030303030303,442.7818181818182,476.0151515151515,449.4989898989899,474.74747474747477,1.492537313432836
PAULISTA,PE,7047,470.47140627217254,502.64333759046406,518.7404853128992,510.6377891301263,562.0774797786293,1.8924014581909319
PAULISTANA,PI,1177,441.89940526762956,462.75938827527614,480.4519116397621,486.42183517417163,552.9481733220051,1.1997518610421836
PAULO AFONSO,BA,3330,467.09672672672673,494.34582582582584,512.8835435435435,504.82666666666665,570.5585585585585,1.9040637860082306
PAULÍNIA,SP,1441,514.8970159611381,543.3538514920194,550.8836224843859,575.6641915336571,613.8792505204719,4.692674210839786
PAÇO DO LUMIAR,MA,4728,451.26389593908635,483.9685490693739,502.04530456852797,480.1093274111675,536.7385786802031,1.6018178785857238
PEDERNEIRAS,SP,518,502.2627413127413,528.3013513513513,541.3117760617761,555.6752895752895,588.1853281853282,3.3577981651376145
PEDRA BRANCA,CE,858,447.4928904428905,477.708041958042,490.6472027972028,490.91153846153844,498.83449883449885,0.9561598224195339
PEDRA PRETA,MT,345,448.2078260869566,479.6823188405797,499.4463768115942,472.1907246376811,510.0289855072464,2.2470449172576834
PEDREIRA,SP,490,493.31857142857143,520.7020408163265,535.0332653061224,546.2538775510204,574.6938775510204,3.1579754601226995
PEDREIRAS,MA,1804,451.01274944567626,474.6504434589801,491.4765521064301,487.05110864745006,541.8070953436807,1.4392196098049024
PEDRO AFONSO,TO,495,434.8553535353535,456.7559595959596,478.60424242424244,462.4571717171717,497.979797979798,1.8223214285714286
PEDRO CANÁRIO,ES,488,455.0297131147541,485.70963114754096,502.42602459016393,494.99610655737706,529.672131147541,1.8195548489666136
PEDRO II,PI,1200,456.91900000000004,482.2898333333334,497.33158333333336,491.0936666666667,570.0666666666667,1.2370103916866506
PEDRO LEOPOLDO,MG,1124,493.5143238434164,524.1320284697509,535.8592526690392,547.7896797153024,595.4626334519573,3.016175413371675
PEIXE,TO,171,431.3561403508772,453.3888888888889,472.9538011695907,469.52456140350876,534.5029239766081,1.251700680272109
PEIXOTO DE AZEVEDO,MT,361,457.0983379501385,487.6445983379502,499.33462603878115,479.0797783933518,490.58171745152356,2.114989733059548
PELOTAS,RS,8656,487.75813308687617,523.723648336414,534.6727818853974,532.5206561922366,583.3317929759704,2.8716755319148937
PENALVA,MA,280,432.0435714285714,462.96214285714285,485.2264285714285,465.60107142857146,497.14285714285717,1.2745098039215685
PENEDO,AL,1665,451.73051051051056,476.42132132132133,495.9326126126126,486.2118918918919,544.6006006006006,1.497737556561086
PENTECOSTE,CE,1256,458.97356687898093,486.3820859872612,500.921576433121,496.32643312101914,525.6369426751593,1.222962962962963
PENÁPOLIS,SP,861,503.6993031358885,534.2603948896632,540.3227642276423,558.1054587688734,600.0232288037166,3.1281120331950207
PEREIRA BARRETO,SP,417,491.1736211031175,516.4558752997602,531.3278177458034,535.0705035971223,555.5875299760191,2.8850710900473935
PERUÍBE,SP,1113,484.72946990116804,514.1217430368374,530.9318059299192,526.337106918239,554.5372866127583,2.2855218855218857
PESQUEIRA,PE,2260,451.1033628318584,479.09539823008856,502.98185840707964,495.0065486725664,529.3185840707964,1.3745214061956144
PETROLINA,PE,11432,478.3839923023093,505.9950139958013,522.010811756473,531.4105318404479,584.4734079776067,2.290943201883461
PETROLÂNDIA,PE,1179,447.0307888040713,474.59575911789653,498.23460559796433,485.0383375742154,526.4461407972858,1.4370477568740956
PETRÓPOLIS,RJ,4266,500.8649320206282,534.1100796999532,542.1262541022035,549.6452414439757,618.4153774027192,3.3000597728631202
PIANCÓ,PB,721,450.7898751733703,477.37392510402213,490.21317614424413,490.71414701803053,574.7018030513176,1.3073878627968338
